"paper_title","author_name","is_first_author"
"Reflections on Light: Developing New Methods for Producing Anamorphic Sculpture","Louis Pratt",True
"Reflections on Light: Developing New Methods for Producing Anamorphic Sculpture","Andrew Johnston",False
"Reflections on Light: Developing New Methods for Producing Anamorphic Sculpture","Nico Pietroni",False
"Reflections on Pushing Against the Watershed: A Live Video Streamed Art Performance","Christo Doherty",True
"Reflections on Pushing Against the Watershed: A Live Video Streamed Art Performance","Marcus Neustetter",False
"Reflections on reflexivity","Louis H. Kauffman",True
"Reflective Remediation as Critical Design Strategy: Lessons from László Moholy-Nagy and Olafur Eliasson","Soo Hee Lee",False
"Reflective Remediation as Critical Design Strategy: Lessons from László Moholy-Nagy and Olafur Eliasson","Yi Kyung Kim",False
"Reflective Remediation as Critical Design Strategy: Lessons from László Moholy-Nagy and Olafur Eliasson","Chrystalla Kapetaniou",False
"Reflective Remediation as Critical Design Strategy: Lessons from László Moholy-Nagy and Olafur Eliasson","Marios Samdanis",True
"Reflexions upon Feedback","Thor Magnusson",True
"Reflexions upon Feedback","Halldor Ulfarsson",False
"Reflexions upon Feedback","Chris Kiefer",False
"Reflexive-vr.com: Reconfiguring a physical VR exhibition into an online virtual exhibition due to the COVID-19 pandemic","Vince Dziekan",False
"Reflexive-vr.com: Reconfiguring a physical VR exhibition into an online virtual exhibition due to the COVID-19 pandemic","Sojung Bahng",True
"Reflexive-vr.com: Reconfiguring a physical VR exhibition into an online virtual exhibition due to the COVID-19 pandemic","Jon McCormack",False
"Reframe: An Augmented Reality Storyboarding Tool for Character-Driven Analysis of Security & Privacy Concerns","Shwetha Rajaram",True
"Reframe: An Augmented Reality Storyboarding Tool for Character-Driven Analysis of Security & Privacy Concerns","Franziska Roesner",False
"Reframe: An Augmented Reality Storyboarding Tool for Character-Driven Analysis of Security & Privacy Concerns","Michael Nebeling",False
"Reframing performance’s ontology: hybridity in contemporary performance art’s ontology","Zane Austin Willard",True
"Reframing videotelephony through coexistence and empathy in the third space","Paul Sermon",True
"Reimagining (Accessible) Digital Musical Instruments: A Survey on Electronic Music-Making Tools","Alon Ilsar",False
"Reimagining (Accessible) Digital Musical Instruments: A Survey on Electronic Music-Making Tools","Emma Frid",True
"Reimagining Animation Making through Style Transfer","Sujin Kim",True
"ReImagining: Cross-cultural Co-Creation of a Chinese Traditional Musical Instrument with Digital Technologies","Zijin Li",False
"ReImagining: Cross-cultural Co-Creation of a Chinese Traditional Musical Instrument with Digital Technologies","Nick Bryan-Kinns",True
"Reinterpretation of Pottery as a Musical Interface","Jean Ho Chu",True
"Reinterpretation of Pottery as a Musical Interface","Jaewon Choi",False
"Reinterpreted Spaces, an AI Printmaking Collaboration","Charlotte Rogerson",False
"Reinterpreted Spaces, an AI Printmaking Collaboration","Hannen Wolfe",True
"Reinterpreted Spaces, an AI Printmaking Collaboration","Amanda Lilleston",False
"Reinterpreting Korean ‘True-View’ Landscape Painting Using Graphics Analysis Techniques - The Case of Jeong Seon’s Dosando","Alenda Y. Chang",False
"Reinterpreting Korean ‘True-View’ Landscape Painting Using Graphics Analysis Techniques - The Case of Jeong Seon’s Dosando","Intae Hwang",True
"Reinterpreting the pretty picture: A speculative aesthetics of microscopy","Lucie Ketelsen",True
"Reinventing the Colonial Gaze Employing AI: a Case Study","Marinos Koutsomichalis",True
"Reinventing the Noisebox: Designing Embedded Instruments for Active Musicians","John Sullivan",True
"Reinventing the Noisebox: Designing Embedded Instruments for Active Musicians","Julian Vanasse",False
"Reinventing the Noisebox: Designing Embedded Instruments for Active Musicians","Catherine Guastavino",False
"Reinventing the Noisebox: Designing Embedded Instruments for Active Musicians","Marcelo M. Wanderley",False
"Rejected By My Own Robot: Studying the Potential for Artists to Subvert Technological Expectations Using Critical Design","Adam Cole",True
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Chen Zhang",True
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Songruoyao Wu",False
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Xu Tan",False
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Luchin Chang",False
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Tie-Yan Liu",False
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Kejun Zhang",False
"ReLyMe: Improving Lyric-to-Melody Generation by Incorporating Lyric-Melody Relationships","Tao Qin",False
"Remediated Sites: The Lumen Prize Virtual Gallery as Site of Memory and Digital Assemblage","Paula Callus",False
"Remediated Sites: The Lumen Prize Virtual Gallery as Site of Memory and Digital Assemblage","Oliver Gingrich",True
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Jina Jung",False
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Changyoon Yi",True
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Hyun Jean Lee",False
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Sunwoong Hur",False
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Nakkyu Baek",False
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Juhyun Bae",False
"ReMember: Using Biosignals to Recall Memories of Companion Animals","Seung-ah Lee",False
"Remembering “Things that Happened the Week After Next”: Reverse Time in Dreams, Art and Time Travel","Clemena Antonova",True
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Quanwei Yang",True
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Xinchen Liu",False
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Wu Liu",False
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Hongtao Xie",False
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Yongdong Zhang",False
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Lingyun Yu",False
"REMOT: A Region-to-Whole Framework for Realistic Human Motion Transfer","Xiaoyan Gu",False
"Remote Access: Crip Nightlife, Artistry, and Technoscience","Kevin Gotkin",True
"Remote viewing: a brief historical inquiry into theatre and social distance","Andrew Starner",True
"Rendering life: Transgressive affinities between bio art and generative art","Vladimir Todorović",False
"Rendering life: Transgressive affinities between bio art and generative art","Dejan Grba",True
"Reordering the Assemblages of the Digital through Art and Open Prototyping","Drew Hemment",True
"Representations of everyday life in İnci Eviner’s We, Elsewhere: comedy, use and free will","Ezgi Tuncer",True
"Representing Hierarchies of Visual Regard in Eye-Tracking Analysis","Eugene Han",True
"Representing Theoretical Physics Research in and on Ceramics","Nadav Drukker",True
"Reprogrammable Digital Metamaterials for Interactive Devices","Yu Jiang",True
"Reprogrammable Digital Metamaterials for Interactive Devices","Zhipeng Li",False
"Reprogrammable Digital Metamaterials for Interactive Devices","Shobhit Aggarwal",False
"Reprogrammable Digital Metamaterials for Interactive Devices","Alexandra Ion",False
"Reprogrammable Digital Metamaterials for Interactive Devices","Yuanchun Shi",False
"Research and Creative Activity in the Design Field: Intersections of Science, Art, and Engineering","Ivan Gryshchenko",True
"Research and Creative Activity in the Design Field: Intersections of Science, Art, and Engineering","Yulia Biryukova",False
"Research and Creative Activity in the Design Field: Intersections of Science, Art, and Engineering","Olga Yezhova",False
"Research and Creative Activity in the Design Field: Intersections of Science, Art, and Engineering","Kalina Pashkevich",False
"Research on the Effect Evaluation and the Time-series Evolution of Public Culture's Internet Communication under the Background of New Media: Taking the Information Dissemination of Red Tourism Culture as an Example","Yue Zhang",False
"Research on the Effect Evaluation and the Time-series Evolution of Public Culture's Internet Communication under the Background of New Media: Taking the Information Dissemination of Red Tourism Culture as an Example","Xin Feng",True
"Research on the Effect Evaluation and the Time-series Evolution of Public Culture's Internet Communication under the Background of New Media: Taking the Information Dissemination of Red Tourism Culture as an Example","Xu Wang",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Chenzheng Lin",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Han Sun",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Wenyuan Tao",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Haoyu Wang",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Wenguang Xu",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Fanyue Zeng",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Qibin Kang",False
"Research, Representation, and Conservation of Mani Heaps: The Digitalization Projects","Zhijun Peng",True
"Reshaping Time: Exploring grid interfaces for ansiorhythmic patterns","Colin Clark",False
"Reshaping Time: Exploring grid interfaces for ansiorhythmic patterns","Adam Tindale",True
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Froso Gaki",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Antonio Camurri",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Melanie Wald-Fuhrmann",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Maurice Benayoun",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Kalliopi Valsamidou",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Panagiota Koulali",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Leo Wanner",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Stefanos Vrochidis",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Kai Bronner",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Sotiris Diplaris",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Makrina Viola Kosti",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Nefeli Georgakopoulou",True
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Ioannis Kompatsiaris",False
"ReSilence: Retune the Soundscape of future cities through art and science collaboration","Beatrice de Gelder",False
"RESILIENT TERRA","Patrizia Costantin",True
"Resisting Clarity/Highlighting Form: Comparing Vanguard Approaches in Poetry and Programming","Irina Lyubchenko",True
"Resisting Normality with Cultural Accessibility and Slow Technology","Eliza Chandler",False
"Resisting Normality with Cultural Accessibility and Slow Technology","Megan A. Johnson",True
"Resisting Normality with Cultural Accessibility and Slow Technology","Carla Rice",False
"Resonance of the Heart: A Direct Experience of Embodied Sonic Meditation","Donghao Ren",False
"Resonance of the Heart: A Direct Experience of Embodied Sonic Meditation","Jiayue Cecilia Wu",True
"Resonance: A Brain-Computer Interface Assemblage of EEG, Sound, and Therapeutic Clowns for the Detection of Consciousness","Melissa Holland",False
"Resonance: A Brain-Computer Interface Assemblage of EEG, Sound, and Therapeutic Clowns for the Detection of Consciousness","Florian Grond",False
"Resonance: A Brain-Computer Interface Assemblage of EEG, Sound, and Therapeutic Clowns for the Detection of Consciousness","Jamie Webber",False
"Resonance: A Brain-Computer Interface Assemblage of EEG, Sound, and Therapeutic Clowns for the Detection of Consciousness","Florence Vinit",False
